ident,latitude,longitude,country_code,country_name
SOCAN,53.78,-75.0,CA,Canada
SODAC,52.405,-122.4863888888889,CA,Canada
SOINT,50.60666666666667,-126.91000000000001,CA,Canada
SOKYE,46.35888888888889,-72.85138888888888,CA,Canada
SONON,61.72833333333333,-115.07333333333332,CA,Canada
SOOKE,49.346944444444446,-97.16116666666667,CA,Canada
SPAIK,60.53971111111111,-132.24008055555555,CA,Canada
SPALD,49.24449444444445,-82.89025000000001,CA,Canada
SPARD,55.44,-122.26833333333333,CA,Canada
SPHRE,42.026666666666664,-82.06916666666666,CA,Canada
SPICA,42.50841111111111,-82.54631111111111,CA,Canada
SPONJ,49.365833333333335,-130.08083333333332,CA,Canada
SPOTE,52.47,-67.0,CA,Canada
SPRAE,51.00361111111111,-115.45666666666666,CA,Canada
SPURG,46.14170555555555,-80.87981388888888,CA,Canada
SPUZZ,49.775,-121.39666666666668,CA,Canada
SPYSR,53.67944444444444,-130.19083333333333,CA,Canada
SQUAW,54.8,-66.80333333333333,CA,Canada
SQUIM,48.24425,-123.45920833333334,CA,Canada
SSM52,47.03227777777778,-85.19548888888889,CA,Canada
SSM75,45.68537499999999,-82.85316944444443,CA,Canada
SSR77,59.29251111111111,-136.472875,CA,Canada
SSR88,59.64049444444444,-135.20843888888888,CA,Canada
SSUNN,41.959180555555555,-82.55156666666666,CA,Canada
STACK,42.302327777777776,-82.88764166666667,CA,Canada
STAFE,48.45006111111111,-81.07260833333333,CA,Canada
STAGG,50.05,-118.785,CA,Canada
STAHL,54.71666666666667,-121.42,CA,Canada
STAVE,49.401666666666664,-122.34833333333333,CA,Canada
STEAM,52.998333333333335,-57.343333333333334,CA,Canada
STIGS,49.0,-113.57333333333332,CA,Canada
STOAN,50.49939722222222,-120.98793055555555,CA,Canada
STUMM,50.355000000000004,-119.84944444444444,CA,Canada
SULRY,49.82833333333333,-124.20166666666667,CA,Canada
SUSKE,42.876866666666665,-79.00701944444444,CA,Canada
SUSUB,71.75,-100.0,CA,Canada
SUTKO,46.51583333333333,-56.82166666666667,CA,Canada
SUTNO,75.4,-110.0,CA,Canada
SUVAK,50.581,-119.2155,CA,Canada
SWALE,51.042833333333334,-118.25533333333334,CA,Canada
TADAB,43.58062777777778,-79.63552777777778,CA,Canada
TADIS,50.0,-90.0,CA,Canada
TADOM,62.44905277777777,-103.98716666666667,CA,Canada
TADSA,50.266666666666666,-105.4,CA,Canada
TAFFY,47.373380555555556,-67.3039,CA,Canada
TAGIT,57.138333333333335,-112.08111111111111,CA,Canada
TAGMO,58.531666666666666,-100.0,CA,Canada
TAGRA,47.17833333333333,-57.07888888888889,CA,Canada
TAGUP,50.880833333333335,-96.19500000000001,CA,Canada
TAKSI,54.196666666666665,-100.0,CA,Canada
TALIS,44.046191666666665,-82.12585,CA,Canada
TAMRU,48.95583333333334,-130.80333333333334,CA,Canada
TANTI,62.0,-63.0,CA,Canada
TAPLU,60.0,-61.901666666666664,CA,Canada
TAPMO,82.36999999999999,-90.0,CA,Canada
TAPSA,80.93333333333334,-110.0,CA,Canada
TASLI,55.22166666666667,-85.0,CA,Canada
TASTI,52.663333333333334,-61.65361111111111,CA,Canada
TATMA,64.5,-115.0,CA,Canada
TATVA,48.956275000000005,-54.55633611111111,CA,Canada
TAVMA,46.761358333333334,-71.7162,CA,Canada
TAVRI,76.94500000000001,-130.0,CA,Canada
TEALS,55.64873055555555,-66.99926111111111,CA,Canada
TEFFO,62.8002,-66.99943611111111,CA,Canada
TENYA,49.84,-118.74,CA,Canada
TESAK,49.51583333333333,-117.07472222222222,CA,Canada
TESOM,49.79216666666667,-97.088,CA,Canada
TESOX,47.636833333333335,-52.49133333333334,CA,Canada
TESUD,63.02388888888889,-113.09638888888888,CA,Canada
TETAG,54.07146388888889,-114.13260277777778,CA,Canada
TETOS,43.309999999999995,-80.655,CA,Canada
TEXEN,45.212,-75.465,CA,Canada
TEXUN,53.0,-61.84999722222222,CA,Canada
THIBO,45.905,-73.54166666666667,CA,Canada
THIRD,50.74805555555556,-113.57222222222222,CA,Canada
THORL,42.98438055555555,-79.76065833333334,CA,Canada
THURO,45.531708333333334,-74.94132222222223,CA,Canada
THYNE,49.61666666666667,-120.76,CA,Canada
TIBUD,45.575,-81.444725,CA,Canada
TIGIN,61.27166666666667,-135.0,CA,Canada
TIKID,57.75333333333333,-110.0,CA,Canada
TILAX,53.14499444444444,-114.13550555555557,CA,Canada
TIPIC,48.2861,-70.75413888888889,CA,Canada
TONNY,44.18555555555555,-79.72305277777778,CA,Canada
TORON,51.841944444444444,-113.58916666666666,CA,Canada
TOTAP,49.416666666666664,-99.66666666666667,CA,Canada
TOVIR,50.38551944444444,-105.71203611111112,CA,Canada
TOXEV,53.32833333333333,-114.20833333333334,CA,Canada
TREEL,49.35666666666667,-123.865,CA,Canada
TRENA,50.43527777777778,-124.2363888888889,CA,Canada
TRUDY,48.916666666666664,-88.50666666666666,CA,Canada
TUBAK,53.79848611111111,-94.49436388888888,CA,Canada
TUDAP,73.0,-80.0,CA,Canada
TUDAR,43.216,-81.36983333333333,CA,Canada
TUFAX,46.60837222222222,-75.41133055555557,CA,Canada
TUFLY,59.03590555555555,-109.01827777777778,CA,Canada
TUKAB,45.94646944444444,-66.89103055555556,CA,Canada
TUKIR,45.19333333333333,-76.235,CA,Canada
TULAG,56.698477777777775,-107.8906638888889,CA,Canada
TULEG,43.7319,-76.71939444444445,CA,Canada
TUNNI,60.00022222222222,-69.99928333333334,CA,Canada
TURNY,50.81027777777778,-114.32972222222222,CA,Canada
TUSKY,43.565,-67.0,CA,Canada
TWGKD,42.564386111111105,-79.63570833333334,CA,Canada
TYCOB,42.23920277777778,-82.44432777777779,CA,Canada
UBISY,43.07251388888889,-79.33169166666666,CA,Canada
UBTEV,48.746944444444445,-65.03388888888888,CA,Canada
UDBOS,49.03711388888889,-54.58702777777778,CA,Canada
UDBOT,48.34937222222222,-88.56786944444444,CA,Canada
UDBOX,50.0,-100.0,CA,Canada
UDLEL,50.42508888888889,-105.82663611111111,CA,Canada
UDMAP,49.099722222222226,-128.56472222222223,CA,Canada
UDNIM,52.88,-114.00216666666667,CA,Canada
UKONA,63.115658333333336,-113.30835833333333,CA,Canada
UKSAR,56.775555555555556,-111.99027777777778,CA,Canada
UKUGA,53.90382222222222,-94.78125,CA,Canada
ULAMO,45.22916666666667,-75.49305555555556,CA,Canada
ULEBU,54.028888888888886,-122.11684722222222,CA,Canada
ULIPI,43.5025,-79.85483333333333,CA,Canada
UMEPO,53.8775,-122.77633333333333,CA,Canada
UMETI,47.580000000000005,-59.25833333333333,CA,Canada
UMEXO,44.738438888888886,-75.47689166666667,CA,Canada
UOD01,54.42573611111111,-110.31348055555556,CA,Canada
UOD06,54.49420555555556,-110.38421666666667,CA,Canada
UOD12,54.15689444444444,-109.92386388888889,CA,Canada
UOD14,54.10418888888889,-110.0653611111111,CA,Canada
UOD15,54.24433611111111,-109.97401111111111,CA,Canada
UOD18,54.63837222222222,-110.46405555555556,CA,Canada
UOD19,54.38473333333333,-110.26027777777777,CA,Canada
UOD20,54.57911111111112,-110.78717222222222,CA,Canada
UOD41,54.23241388888889,-110.03480277777777,CA,Canada
UOD51,54.21980555555556,-110.01624444444444,CA,Canada
UPRIL,43.75666666666667,-78.83888888888889,CA,Canada
UQQ07,49.72259444444445,-124.90343333333334,CA,Canada
UQQ09,49.581175,-124.66251111111112,CA,Canada
UQQ12,49.90716944444444,-124.82485,CA,Canada
UQQ16,49.69501666666666,-124.86344722222222,CA,Canada
UQQ32,49.885438888888885,-125.04906666666666,CA,Canada
UQQ60,49.73990555555556,-124.58912777777778,CA,Canada
URLEG,55.0775,-112.78611111111111,CA,Canada
URMIN,45.00216666666667,-63.78516666666666,CA,Canada
URMIX,49.07610833333334,-123.65615000000001,CA,Canada
URMUD,58.70831944444445,-100.48472222222222,CA,Canada
URPIS,48.809999999999995,-54.325500000000005,CA,Canada
URPON,51.74464722222222,-113.6292361111111,CA,Canada
URSIS,61.20970555555556,-103.01260277777777,CA,Canada
URTAK,45.838055555555556,-51.0,CA,Canada
UYR13,53.20151111111112,-60.11436666666667,CA,Canada
UYR20,53.254925,-59.871375,CA,Canada
UYR97,53.446241666666666,-60.744025,CA,Canada
UYR98,53.31064722222222,-60.393211111111114,CA,Canada
VALIE,53.625,-58.14,CA,Canada
VANSI,51.49166388888889,-76.0,CA,Canada
VARSY,49.28666666666666,-123.285,CA,Canada
VEELA,42.12648333333333,-82.75000277777778,CA,Canada
VEPSU,45.794999999999995,-73.33,CA,Canada
VEPTU,54.63333333333333,-75.0,CA,Canada
VERKI,60.766666666666666,-100.0,CA,Canada
VERTU,51.504444444444445,-59.75694444444444,CA,Canada
VETRO,50.2,-80.0,CA,Canada
VIDGA,50.43333333333333,-105.88333333333334,CA,Canada
VIDKU,48.22777777777778,-130.2,CA,Canada
VIDRI,50.225833333333334,-121.49916666666667,CA,Canada
VIGRO,46.99933333333333,-71.85516666666666,CA,Canada
VIGSO,50.29852222222222,-60.943261111111106,CA,Canada
VILRA,56.03,-90.0,CA,Canada
VIMLA,61.0,-63.0,CA,Canada
VIMSA,59.166666666666664,-90.0,CA,Canada
VINSI,47.89833333333333,-57.365833333333335,CA,Canada
VIPGA,51.67361111111111,-90.0,CA,Canada
VIPVA,54.13,-112.71833333333333,CA,Canada
VIRSO,54.0131,-79.98768055555556,CA,Canada
VISDU,53.810291666666664,-94.52635,CA,Canada
VISOL,45.221833333333336,-75.86866666666666,CA,Canada
VITEV,49.47,-122.17333333333333,CA,Canada
VIVPA,54.129333333333335,-112.71761111111111,CA,Canada
VIXIS,44.33527777777778,-82.28861111111111,CA,Canada
VIXUN,48.138333333333335,-53.61333333333334,CA,Canada
VOBIL,52.0415,-116.28616666666666,CA,Canada
VODEK,63.833333333333336,-70.0,CA,Canada
VODIT,75.58333333333333,-80.0,CA,Canada
VODIX,47.54083333333333,-69.23694444444445,CA,Canada
VODOO,59.26166666666666,-117.935,CA,Canada
VODOR,44.93583333333333,-51.0,CA,Canada
VOKAR,53.5,-62.56666666666667,CA,Canada
VOKET,51.5,-67.0,CA,Canada
VOKUL,54.14194444444444,-105.0213888888889,CA,Canada
VOLES,54.071111111111115,-122.72027777777778,CA,Canada
VR069,49.183141666666664,-123.16015833333334,CA,Canada
VRMIL,48.46134166666667,-91.9846388888889,CA,Canada
VUCAN,50.45305555555556,-113.3286111111111,CA,Canada
WACAL,54.10194444444445,-130.65055555555557,CA,Canada
WALAC,45.77861111111111,-82.06055555555555,CA,Canada
WALPP,44.526130555555554,-80.75313333333334,CA,Canada
WALSH,50.059999999999995,-110.0,CA,Canada
WALUP,53.79333333333333,-120.57,CA,Canada
WARDS,45.015122222222224,-73.1909888888889,CA,Canada
WASEN,51.579,-117.21683333333334,CA,Canada
WASIE,44.092222222222226,-79.28861111111111,CA,Canada
WELLA,42.84666666666667,-79.16305555555556,CA,Canada
WELLF,50.90833333333333,-116.60166666666666,CA,Canada
WEPIL,42.337069444444445,-82.64483611111112,CA,Canada
WESEX,51.49527777777778,-113.95166666666667,CA,Canada
WHALE,42.19777777777777,-67.0,CA,Canada
WHATS,49.965833333333336,-118.27166666666666,CA,Canada
WHIST,49.931666666666665,-102.68166666666667,CA,Canada
WHORT,49.74166666666667,-120.365,CA,Canada
WIGHT,50.69972222222222,-122.77055555555556,CA,Canada
WIGNO,51.690555555555555,-122.78361111111111,CA,Canada
WILKY,52.53861111111111,-108.485,CA,Canada
WINGS,42.06475833333333,-82.47516666666667,CA,Canada
WOFFI,49.97,-116.14333333333335,CA,Canada
WOLIS,42.62722222222222,-81.57833333333333,CA,Canada
WONDA,43.123958333333334,-79.07826666666666,CA,Canada
WOPAC,48.659166666666664,-67.31166666666667,CA,Canada
WRANG,45.42348888888888,-76.96751944444445,CA,Canada
WTMAN,50.2535,-119.41933333333334,CA,Canada
WYLDE,53.6145,-114.894,CA,Canada
XBG02,48.33209444444445,-71.02035277777777,CA,Canada
XBG03,48.29246944444444,-70.65031388888889,CA,Canada
XBG04,48.339875,-71.09443055555555,CA,Canada
XBG05,48.331922222222225,-70.96086666666667,CA,Canada
XBG06,48.30457222222222,-71.34349166666667,CA,Canada
XBG12,48.360394444444445,-71.29207777777778,CA,Canada
XBG13,48.35166666666667,-70.67260555555556,CA,Canada
XBG15,48.368,-71.3662361111111,CA,Canada
XBG20,48.253477777777775,-71.48200833333334,CA,Canada
XBG21,48.23778888888889,-70.48958888888889,CA,Canada
XE36,52.17958055555555,-106.71781388888888,CA,Canada
XESIK,53.947511111111105,-94.90121111111112,CA,Canada
XEVUL,51.96933333333334,-106.50566666666667,CA,Canada
XEXIS,54.14805555555556,-122.74583333333334,CA,Canada
XIGEX,50.49820833333334,-105.7643,CA,Canada
XIGUP,53.97083333333334,-122.946325,CA,Canada
XIKIX,62.2655,-114.41266666666667,CA,Canada
XIKOX,47.60266666666667,-53.2055,CA,Canada
XOLPO,42.93178888888889,-81.37948333333333,CA,Canada
XOMKU,45.717847222222225,-66.82261944444444,CA,Canada
XORDO,50.21809722222223,-105.23280277777778,CA,Canada
XORIG,43.99577222222222,-77.73655555555555,CA,Canada
XOVON,51.0,-100.0,CA,Canada
XOVRA,49.126022222222225,-54.62090555555556,CA,Canada
XUBKO,45.064,-63.3295,CA,Canada
XUDAD,44.17873055555555,-77.42683611111111,CA,Canada
XUKEB,54.111666666666665,-122.61694444444444,CA,Canada
YAK44,60.2096,-140.07781111111112,CA,Canada
YARRO,49.07194444444445,-122.04833333333333,CA,Canada
YC042,51.114916666666666,-114.00593055555555,CA,Canada
YE03,58.833466666666666,-122.6168,CA,Canada
YEG15,53.4326,-113.8184,CA,Canada
YEG55,53.21681111111111,-113.69771944444445,CA,Canada
YFC46,45.871544444444446,-66.52324166666666,CA,Canada
YFC59,45.863172222222225,-66.552025,CA,Canada
YFC66,45.75352777777778,-66.85063055555555,CA,Canada
YFC78,45.81931666666667,-66.88360277777778,CA,Canada
YKX08,48.12338888888889,-79.72645555555556,CA,Canada
YOUNG,51.855000000000004,-105.10666666666665,CA,Canada
YOUTH,43.383380555555554,-79.41439722222223,CA,Canada
YOW01,45.325450000000004,-75.68646944444446,CA,Canada
YQ109,60.17784444444444,-91.72566944444445,CA,Canada
YQ223,61.55721111111111,-89.06180833333333,CA,Canada
YQO32,42.22278333333333,-81.19125277777778,CA,Canada
YQT16,48.02514722222222,-89.23282777777779,CA,Canada
YQT19,48.11430555555555,-89.01254166666666,CA,Canada
YQT24,48.16931388888889,-88.85305555555556,CA,Canada
YQT25,48.00224722222222,-89.93309722222223,CA,Canada
YQT28,48.233922222222226,-88.74003333333333,CA,Canada
YQT56,48.20970555555556,-88.04308888888889,CA,Canada
YQT82,47.952675000000006,-87.44863333333333,CA,Canada
YQT93,48.864069444444446,-91.58234166666666,CA,Canada
YR001,53.32080277777778,-60.40692222222222,CA,Canada
YRR43,45.31057777777777,-75.65568888888889,CA,Canada
YRT87,63.91673055555555,-90.00095277777778,CA,Canada
YTA35,45.85766666666667,-77.24766111111111,CA,Canada
YVR13,49.00328888888889,-122.84212777777778,CA,Canada
YVR43,49.172777777777775,-123.05722222222222,CA,Canada
YVR94,49.156644444444446,-122.93014166666667,CA,Canada
YWG09,49.89615833333333,-97.24175277777778,CA,Canada
YWG10,50.17735,-97.21882222222223,CA,Canada
YWG12,49.74473888888889,-97.25399166666666,CA,Canada
YWG15,49.77435555555555,-97.13865833333334,CA,Canada
YWG35,50.06088055555555,-97.250025,CA,Canada
YWG66,48.99738055555556,-96.35880555555555,CA,Canada
YWT58,43.26678888888889,-79.08045,CA,Canada
YXE14,52.16134722222222,-106.69964444444444,CA,Canada
YXR25,48.1259,-79.72396388888889,CA,Canada
YXS18,54.129891666666666,-122.77041944444444,CA,Canada
YXU16,43.16106111111111,-81.36378333333333,CA,Canada
YXU20,43.042252777777776,-81.16045555555556,CA,Canada
YXU30,42.580561111111116,-81.42390555555556,CA,Canada
YXU36,43.207658333333335,-81.29336666666667,CA,Canada
YXY59,59.6383,-135.17269444444443,CA,Canada
YYC46,51.10301388888889,-114.00221666666667,CA,Canada
YYE08,58.77011666666667,-122.91195555555556,CA,Canada
YYE12,58.70930833333334,-122.86014999999999,CA,Canada
YYE25,58.511538888888886,-122.693025,CA,Canada
YYJ20,48.83988888888889,-123.01028055555555,CA,Canada
YYR01,53.19173055555555,-60.355780555555555,CA,Canada
YYR02,53.24905833333334,-60.10627777777778,CA,Canada
YYR03,53.40351388888889,-60.1214,CA,Canada
YYR04,53.43064722222222,-60.35495,CA,Canada
YYR05,53.43183888888888,-60.24083888888889,CA,Canada
YYR06,53.403777777777776,-60.20436666666667,CA,Canada
YYT07,47.677994444444444,-52.54557222222222,CA,Canada
YYT16,47.54911944444444,-53.23418888888889,CA,Canada
YYZ29,43.48724444444444,-79.10843888888888,CA,Canada
YZF12,62.265388888888886,-114.46653333333333,CA,Canada
YZF14,62.26923611111111,-114.34763888888888,CA,Canada
YZP31,54.59251388888889,-133.10870833333334,CA,Canada
YZS17,62.12502777777778,-87.92326111111112,CA,Canada
ZAB37,53.28633055555555,-113.56249722222222,CA,Canada
ZAYA5,54.53960277777777,-131.0668,CA,Canada
ZEG45,53.33371944444445,-113.56628333333333,CA,Canada
ZET01,53.3082,-113.59459722222222,CA,Canada
ZF025,62.451972222222224,-114.44216944444445,CA,Canada
ZHT49,49.89421111111111,-97.22916388888889,CA,Canada
ZMR39,45.67066111111111,-74.02243333333334,CA,Canada
ZMX41,45.69296666666666,-73.98929444444444,CA,Canada
ZNF39,47.62298888888889,-52.77096111111111,CA,Canada
ZOW39,45.312980555555555,-75.67244722222223,CA,Canada
ZP341,54.52203611111111,-131.58149166666666,CA,Canada
ZQR49,50.42809166666667,-104.65492777777779,CA,Canada
ZRG42,50.42927222222222,-104.68137777777778,CA,Canada
ZRS36,50.44100555555555,-104.67287222222222,CA,Canada
ZSS40,52.17896388888889,-106.70440833333333,CA,Canada
ZWN04,49.914474999999996,-97.25249444444445,CA,Canada
ZWW04,49.895944444444446,-97.24207777777778,CA,Canada
ZXE40,52.17289722222222,-106.68108333333333,CA,Canada
ZXS15,53.900277777777774,-122.67030277777778,CA,Canada
ZYT28,47.625122222222224,-52.73621388888889,CA,Canada
ZYZ42,43.67042222222222,-79.61404722222221,CA,Canada
ZZD01,53.31016944444444,-113.59785555555555,CA,Canada
ZZR01,44.11068888888889,-77.54337777777778,CA,Canada
AARAN,47.751666666666665,-52.91361111111111,CA,Canada
ABELT,53.945277777777775,-98.16638888888889,CA,Canada
ACADN,44.666666666666664,-64.0,CA,Canada
ACKER,55.83638888888889,-69.085,CA,Canada
ACKSO,45.651944444444446,-61.12638888888889,CA,Canada
ADGAP,62.80921469444444,-69.47473069444445,CA,Canada
ADICT,58.61944444444445,-93.95416666666667,CA,Canada
ADOWE,45.2025,-65.59916666666666,CA,Canada
ADREB,43.963055555555556,-79.76333333333334,CA,Canada
ADRED,45.39361111111111,-75.47944444444444,CA,Canada
ADREG,44.80087808333333,-80.16653422222223,CA,Canada
ADREK,49.12833333333333,-57.70611111111111,CA,Canada
ADRET,46.11388888888889,-64.46166666666667,CA,Canada
ADREV,52.24472222222222,-88.20833333333334,CA,Canada
ADREW,69.169675,-141.0025361111111,CA,Canada
ADRID,50.61401388888889,-105.48418611111111,CA,Canada
ADRIR,61.69166666666666,-121.17194444444445,CA,Canada
ADRIS,62.49536316666667,-114.56148455555555,CA,Canada
ADRON,49.87833333333333,-100.78,CA,Canada
ADROP,50.28236280555556,-99.41552602777779,CA,Canada
ADROR,49.87694444444445,-101.15916666666668,CA,Canada
ADRUL,68.66666666666667,-80.90027777777779,CA,Canada
ADRUN,48.59960380555556,-58.971293055555556,CA,Canada
ADRUP,50.355000000000004,-119.30499999999999,CA,Canada
ADRUR,56.46515619444445,-61.69576277777777,CA,Canada
ADRUS,52.13943261111111,-105.00557538888889,CA,Canada
ADSAK,51.35277777777778,-56.31333333333333,CA,Canada
ADSAL,62.62787197222222,-114.46766552777778,CA,Canada
ADSAN,44.47542447222222,-80.22912747222223,CA,Canada
ADSAP,69.13916666666667,-105.25222222222222,CA,Canada
ADSEG,55.74599425,-120.08563316666667,CA,Canada
ADSEK,51.10333333333333,-114.22111111111111,CA,Canada
ADSEX,48.68333333333333,-68.49083333333333,CA,Canada
ADSIB,43.79304063888889,-60.06821855555556,CA,Canada
ADSIG,72.78864266666666,-84.82702905555556,CA,Canada
ADSIK,48.727405805555556,-123.35413672222222,CA,Canada
ADSIV,45.17237194444444,-74.87015377777777,CA,Canada
ADSOD,50.089036694444445,-91.89054275000001,CA,Canada
ADSOR,46.31861111111112,-63.97,CA,Canada
ADSOS,50.56934125,-127.11544769444444,CA,Canada
ADSOT,49.946063555555554,-119.3730611111111,CA,Canada
ADSUP,51.20634458333333,-114.25921233333334,CA,Canada
ADSUS,57.82537063888889,-101.98687875,CA,Canada
ADVAM,45.19876936111111,-66.12008938888889,CA,Canada
ADVAN,60.989444444444445,-93.7425,CA,Canada
ADVAR,76.40258358333334,-82.90328563888889,CA,Canada
ADVEK,44.00851388888889,-77.43033611111112,CA,Canada
ADVEM,61.65905655555555,-73.37211722222222,CA,Canada
ADVID,45.61258802777778,-74.34293975,CA,Canada
ADVIG,52.29666666666667,-78.51277777777777,CA,Canada
ADVIK,45.13444444444444,-74.77583333333334,CA,Canada
ADVIX,51.18456944444444,-118.2215775,CA,Canada
ADVOB,51.969722222222224,-65.77222222222223,CA,Canada
ADVOD,54.59827305555556,-98.11819438888888,CA,Canada
ADVOS,45.345,-75.38027777777778,CA,Canada
ADVOV,49.10063102777778,-126.09425047222221,CA,Canada
ADVOX,51.578,-114.58749999999999,CA,Canada
ADVUS,48.30888888888889,-89.59194444444444,CA,Canada
AERIC,42.22138888888889,-83.08416666666666,CA,Canada
AGAPN,53.10861111111111,-112.87277777777777,CA,Canada
AGAPY,48.461666666666666,-71.01972222222223,CA,Canada
AGBAM,45.71222222222222,-62.43472222222222,CA,Canada
AGBAN,57.25139494444444,-102.17867955555556,CA,Canada
AGBAR,48.69546319444444,-123.66986875,CA,Canada
AGBEK,43.55833333333333,-79.46805555555555,CA,Canada
AGBEL,59.76672802777777,-77.42463330555556,CA,Canada
AGBEM,50.08305555555556,-98.37972222222221,CA,Canada
AGBEP,65.83751672222222,-107.33136472222222,CA,Canada
AGBID,49.950833333333335,-98.36888888888888,CA,Canada
AGBIG,71.3771136111111,-79.60460894444444,CA,Canada
AGBIK,62.339444444444446,-75.62583333333333,CA,Canada
AGBIM,48.38138888888889,-89.28666666666666,CA,Canada
AGBOB,56.72548147222222,-61.80748480555555,CA,Canada
AGBOD,62.257222222222225,-75.61555555555555,CA,Canada
AGBOK,60.94611111111111,-135.2513888888889,CA,Canada
AGBOT,62.54694444444444,-114.455,CA,Canada
AGBOV,51.14861111111111,-114.09777777777778,CA,Canada
AGBOX,53.64861111111111,-77.86916666666666,CA,Canada
AGBUB,50.82319072222223,-96.98746055555556,CA,Canada
AGBUR,49.19194444444444,-56.862500000000004,CA,Canada
AGBUX,53.12049575,-112.88244183333333,CA,Canada
AGDAP,62.80916666666666,-69.47527777777778,CA,Canada
AGDAS,49.79716847222222,-112.28465002777777,CA,Canada
AGDAT,50.02888386111111,-125.39241508333333,CA,Canada
AGDEL,45.286944444444444,-65.79805555555555,CA,Canada
AGDEN,55.45,-106.56055555555555,CA,Canada
AGDIG,47.08972222222222,-67.79277777777777,CA,Canada
AGDIK,58.172513888888886,-116.50300555555556,CA,Canada
AGDIL,46.80888888888889,-80.84944444444444,CA,Canada
AGDIM,54.924403,-59.760528694444446,CA,Canada
AGDOX,43.28427119444444,-79.10444852777778,CA,Canada
AGDUB,63.96083333333333,-68.24277777777777,CA,Canada
AGDUD,53.21809258333334,-105.6061223611111,CA,Canada
AGDUS,45.72,-62.461111111111116,CA,Canada
AGDUT,44.00805555555556,-80.21361111111112,CA,Canada
AGDUV,61.651944444444446,-73.48055555555555,CA,Canada
AGDUX,44.88785927777778,-79.96671919444445,CA,Canada
AGIWA,45.47944444444445,-71.79777777777778,CA,Canada
AGLAR,58.86221536111111,-122.23113558333334,CA,Canada
AGLAS,43.15,-79.78805555555556,CA,Canada
AGLAT,50.22081402777778,-125.28822752777778,CA,Canada
AGLAV,54.51305555555555,-110.42305555555556,CA,Canada
AGLEM,48.33416666666667,-71.19500000000001,CA,Canada
AGLEN,50.39736808333333,-66.3056685,CA,Canada
AGLEP,54.91583333333333,-113.20527777777778,CA,Canada
AGLES,52.67324441666666,-72.29734097222222,CA,Canada
AGLIP,51.48576727777778,-117.1213595,CA,Canada
AGLIR,53.2725,-114.72972222222222,CA,Canada
AGLOM,44.257545694444445,-76.60562147222221,CA,Canada
AGLOP,53.02440433333333,-78.70324036111111,CA,Canada
AGLUK,46.20944444444445,-73.36999999999999,CA,Canada
AGLUL,48.036944444444444,-66.60527777777777,CA,Canada
AGMAD,52.86450858333333,-104.84978719444445,CA,Canada
AGMAG,45.409444444444446,-73.70111111111112,CA,Canada
AGMAK,51.216944444444444,-114.57833333333333,CA,Canada
AGMAV,47.50833333333333,-69.87333333333332,CA,Canada
AGMAX,47.67572777777777,-52.99107222222222,CA,Canada
AGMEB,45.49527777777778,-73.71972222222223,CA,Canada
AGMED,48.182731999999994,-79.71728197222222,CA,Canada
AGMES,58.88527583333333,-93.80076944444444,CA,Canada
AGMET,56.95085894444445,-117.71887708333334,CA,Canada
AGMIR,45.22833333333333,-61.955555555555556,CA,Canada
AGMIS,56.26815255555555,-120.68510997222222,CA,Canada
AGMOM,47.30027777777777,-67.9263888888889,CA,Canada
AGMOP,48.501958333333334,-123.314075,CA,Canada
AGMUN,50.28897375,-63.30139933333333,CA,Canada
AGNAD,49.174166666666665,-122.93388888888889,CA,Canada
AGNAG,45.59663063888889,-73.74851702777778,CA,Canada
AGNEB,48.23277777777778,-78.75083333333333,CA,Canada
AGNEG,51.25694444444444,-58.669444444444444,CA,Canada
AGNEK,53.06915841666667,-119.69969716666667,CA,Canada
AGNIG,49.94599563888889,-91.32798530555556,CA,Canada
AGNIK,50.98783977777778,-113.95295558333333,CA,Canada
AGNIT,58.43833333333333,-116.96944444444445,CA,Canada
AGNIV,50.151651916666665,-120.63055525,CA,Canada
AGNOB,44.20092722222223,-77.50199761111111,CA,Canada
AGNOR,47.910564055555554,-84.86931725,CA,Canada
AGNOT,48.69916666666666,-93.535,CA,Canada
AGNOV,50.65446111111111,-118.41169944444445,CA,Canada
AGNUN,46.218611111111116,-67.64805555555556,CA,Canada
AGPAN,50.01,-98.44861111111112,CA,Canada
AGPEG,45.58111111111111,-62.71027777777778,CA,Canada
AGPEL,61.99777777777778,-132.60472222222222,CA,Canada
AGPEM,68.87701963888888,-81.65526172222222,CA,Canada
AGPIB,55.83555555555556,-119.91611111111112,CA,Canada
AGPID,68.61913447222221,-95.79076075,CA,Canada
AGPIG,52.649166666666666,-90.50861111111111,CA,Canada
AGZAF,47.323888888888895,-68.43138888888889,CA,Canada
AIRCO,43.21018333333333,-78.4825,CA,Canada
AKATA,51.375,-57.24194444444444,CA,Canada
AKSEA,54.527499999999996,-131.61138888888888,CA,Canada
AKWAY,54.51361111111111,-132.03472222222223,CA,Canada
ALAVY,44.67794444444444,-63.55351666666667,CA,Canada
ALERO,42.31606872222222,-82.06737780555555,CA,Canada
ALERU,62.621902416666664,-114.64762897222222,CA,Canada
ALEVA,45.94333333333333,-83.37444444444444,CA,Canada
ALEVO,49.87089186111111,-109.60744558333333,CA,Canada
ALEVU,56.16101438888889,-113.2744671388889,CA,Canada
ALGUP,49.293380388888885,-102.67282283333334,CA,Canada
ALGUR,43.59588611111111,-79.13728611111112,CA,Canada
